protected,verified,location,followers_count,following_count,tweet_count,isFraud,un_no_of_char,un_special_char,un_uppercase,name_no_of_char,name_special_char,name_uppercase,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,account_age_in_days
0,1,1,8554126,8,4802,0,7,0,1,8,0,1,0,0,1,1,3736
0,1,1,6879300,332,2476,0,14,0,1,13,0,1,0,0,0,1,4823
1,0,1,2,2,21,0,8,0,1,1,0,0,0,0,0,1,2357
0,0,1,4282709,0,13074,0,10,0,0,19,0,1,0,1,0,1,4639
0,1,1,4936467,9682,26725,0,5,0,0,13,0,1,1,0,0,1,5060
0,1,1,6633986,440,19601,0,8,0,0,9,0,1,0,0,0,1,4931
0,1,1,4155640,971,9522,0,14,0,0,15,0,1,2,0,0,1,4906
0,1,1,5318734,101,2422,0,13,0,0,16,0,1,0,0,0,1,4566
0,1,1,5700182,256,12847,0,10,0,1,11,0,1,0,0,0,1,5423
0,1,1,5527353,136,128353,0,9,0,0,18,1,1,0,0,1,1,5104
0,1,1,6623612,305,18228,0,11,0,1,12,0,1,0,0,0,1,4805
0,1,1,8256089,450,6000,0,15,0,0,16,0,1,0,0,0,1,4020
0,1,1,5239443,897,30460,0,9,0,0,19,1,1,0,0,0,1,4939
0,1,1,4569805,859390,14803,0,7,0,0,13,0,1,0,0,0,1,5063
0,0,1,4733188,316,27671,0,11,1,0,2,0,1,0,0,0,0,4826
0,1,1,9212031,769,3992,0,10,0,1,14,0,1,1,0,0,1,4238
0,1,1,5214459,1127,36769,0,10,0,0,11,0,0,1,0,0,1,4699
0,0,1,5595697,897,19173,0,10,0,1,20,0,1,0,0,0,1,4741
0,1,1,5295371,820,74224,0,11,0,0,21,1,0,0,0,1,1,5309
0,1,1,4653461,841,72,0,9,0,0,10,0,1,0,0,0,1,5049
0,1,1,5659591,789,34017,0,11,0,1,12,0,1,7,0,0,1,4921
0,1,1,5057437,206,2008,0,12,0,1,12,0,1,0,0,0,1,4568
0,1,1,5008119,1836,34521,0,7,0,0,7,0,1,1,0,0,0,5007
0,1,1,5193902,628,21764,0,11,0,0,7,0,1,0,0,1,1,4738
0,1,1,7544104,718,59339,0,14,0,0,15,0,1,0,0,0,1,4921
0,1,1,8497330,33,480,0,7,0,0,20,0,1,0,0,0,1,4699
0,1,1,8008448,2098,150790,0,11,0,0,12,0,1,0,0,0,1,4344
0,1,1,5899994,1199,14233,0,8,0,1,8,0,1,0,0,0,0,5019
0,1,1,23112939,139,12332,0,14,0,0,15,0,1,2,0,0,1,4699
0,1,1,9957425,112,21689,0,12,0,0,14,1,1,0,0,0,1,4890
0,1,1,4603226,220,8783,0,7,0,0,19,0,1,0,0,0,1,4710
0,1,1,5224668,3099,59128,0,10,1,1,10,0,1,1,0,1,1,4484
0,1,1,8656943,624,17176,0,13,0,1,7,0,0,0,0,0,1,5601
0,1,1,8502819,928,6619,0,3,0,1,10,0,1,2,0,0,1,4843
0,1,1,4694988,187,3304,0,12,0,0,10,0,1,0,0,0,1,4544
0,1,1,4688077,161,3535,0,14,0,1,13,0,1,1,0,0,1,4348
0,0,1,1410,2,270,0,13,1,0,4,0,1,0,0,0,1,2190
0,1,1,9370201,664,3309,0,15,0,0,14,0,1,0,0,0,1,4114
0,1,1,7611935,1238,5594,0,10,0,0,3,0,1,0,0,0,1,3882
0,1,1,12727201,390,1994,0,10,0,1,13,0,1,0,0,0,0,3622
0,1,1,5828529,431,168382,0,10,0,0,11,0,1,0,0,1,1,4903
0,1,1,6699516,1,11274,0,15,0,1,19,0,0,0,0,1,0,4208
0,0,1,5409579,188,61018,0,12,0,0,12,0,1,1,0,0,1,4555
0,1,1,5409805,4641,45537,0,7,0,1,17,0,1,2,1,0,1,4502
0,1,1,5420591,67,164,0,11,0,1,12,0,1,0,0,0,1,3881
0,1,1,14839000,28,7871,0,9,0,0,19,0,1,0,0,0,1,5000
0,1,1,5084956,61,10445,0,12,0,0,21,0,1,2,0,0,1,4951
0,1,1,4503444,1503,60453,0,12,0,1,13,0,1,0,0,0,1,4835
0,1,1,3903073,1,19684,0,12,0,1,7,0,1,0,0,0,1,4959
0,0,1,6533769,441,37820,0,12,0,1,11,0,1,1,0,0,1,4871
0,1,1,11495280,10,3213,0,7,0,0,8,0,1,0,3,0,1,4868
0,1,1,26662946,54055,15473,0,11,0,1,12,0,1,0,0,0,0,4032
0,1,1,4600941,2581,23253,0,13,0,0,12,0,1,0,0,1,1,4910
0,1,1,2443958,565,171456,0,13,0,1,15,0,0,0,0,0,0,3842
0,1,1,15553407,803,761,0,10,0,0,13,0,1,0,0,0,0,5323
0,1,1,4758257,38,6227,0,9,1,0,9,0,1,0,1,0,1,5161
0,1,1,5067055,1500,56698,0,11,0,1,11,0,1,0,2,0,0,4727
0,1,1,5774280,252,12207,0,14,0,1,12,0,1,0,0,0,1,4574
0,1,1,6247745,9739,12805,0,10,0,1,12,0,1,2,0,0,1,3948
0,1,1,6321522,2595,27188,0,4,0,1,4,0,1,0,0,0,1,5054
0,1,1,4505634,189,20507,0,11,0,1,13,0,1,2,1,1,1,4787
0,1,1,11344682,319,28987,0,8,0,1,16,0,1,2,0,0,1,4830
0,0,1,131,1,0,0,13,0,1,10,0,1,1,0,0,1,63
0,1,1,5608205,1037,87505,0,8,0,1,9,0,1,0,0,0,1,4912
0,1,1,4772202,414,23146,0,14,0,1,14,0,1,1,0,0,1,4860
0,1,1,6347327,1016,3838,0,10,0,1,11,0,1,0,0,0,1,4463
0,1,1,472970,1388522,137620,0,14,0,0,16,0,1,0,17,0,1,2303
0,0,1,4555519,698,55503,0,8,0,0,13,0,1,0,0,0,1,4781
0,1,1,3663670,36277,28345,0,8,0,1,10,0,1,0,0,0,1,4692
0,1,1,8666857,50,49020,0,12,0,1,6,0,1,0,0,1,0,4689
0,1,1,5779172,275,31011,0,13,0,0,5,0,1,2,1,0,1,4486
0,1,1,3996813,30,2089,0,11,0,1,12,0,1,0,0,0,1,4941
0,1,1,5506116,81,7256,0,12,0,1,13,0,1,0,0,0,1,4953
0,1,1,9969409,3640,62438,0,12,0,1,13,0,1,0,0,1,1,4852
0,1,1,8613048,1352,46071,0,11,0,1,15,0,1,1,0,0,1,3912
0,0,1,6922773,179,3785,0,8,0,1,13,0,1,1,0,1,1,4866
0,0,1,6,2,0,0,15,1,1,13,0,1,0,0,0,1,579
0,1,1,3550784,5267,46534,0,12,0,1,13,0,1,0,0,0,1,5003
0,0,1,4947106,1349,88425,0,11,0,0,10,0,0,0,0,0,1,4665
0,1,1,4448376,675,21882,0,11,0,0,11,0,1,0,0,0,1,5001
0,1,1,5555331,197,2251,0,12,0,0,13,0,1,0,2,1,1,4733
0,1,1,10146475,46,2252,0,10,0,1,17,0,1,0,0,0,1,4910
0,0,1,4074523,41,5033,0,9,0,0,11,0,1,0,0,0,1,4703
0,1,1,8586137,119,45028,0,10,0,0,11,0,1,0,0,0,0,3922
0,0,1,31,0,5,0,13,0,0,31,0,0,0,0,0,1,983
0,1,1,7348266,487,5485,0,13,0,1,14,0,1,0,0,0,1,4248
0,0,1,7323930,194,1656,0,12,0,0,11,0,1,0,0,0,0,4054
0,1,1,15868644,54,3745,0,9,0,0,10,0,1,0,0,0,1,4803
0,1,1,4064528,5683,58926,0,14,0,0,11,0,1,0,0,0,1,4841
0,1,1,4898715,608,4022,0,11,0,1,12,0,1,0,0,1,1,4537
0,1,1,7691984,963,54798,0,11,1,0,12,0,0,0,0,1,0,3756
0,1,1,4814144,170,7083,0,11,0,0,13,0,1,0,0,0,1,4867
0,1,1,4088834,4231,18515,0,10,0,1,11,0,1,0,1,0,0,4019
0,1,1,6483513,140,7775,0,15,0,1,20,0,1,1,0,1,1,4615
0,1,1,7616774,21,2993,0,12,0,0,16,0,1,1,0,0,1,4462
0,1,1,3180457,7,2624,0,9,0,1,10,0,1,1,1,1,1,4841
0,1,1,4564432,9736,13133,0,8,0,0,9,0,1,0,0,0,1,4973
0,1,1,3218017,1980,9518,0,11,0,0,4,0,1,0,0,1,0,5360
0,1,1,5566650,1070,23630,0,15,0,1,16,0,1,2,1,1,1,4533
0,1,1,6682165,137,2495,0,10,0,0,11,0,1,0,0,0,1,4828
0,1,1,4277478,366,15707,0,8,0,0,15,0,1,0,0,1,1,4900
0,1,1,6645723,159,12328,0,13,0,0,12,0,1,0,0,0,1,4642
0,1,1,4384419,629,5060,0,8,1,0,3,0,1,0,0,0,0,3715
0,1,1,9285485,950,7557,0,14,0,1,15,0,1,0,0,0,1,4126
0,1,1,3075016,0,107,0,13,0,0,13,0,0,0,0,0,1,4909
0,1,1,3715089,1389,10849,0,8,1,1,8,1,1,0,1,1,1,4954
0,1,1,3360447,2031,16108,0,13,0,1,6,1,1,0,0,0,1,4890
0,1,1,4222723,1406,35821,0,11,0,1,12,0,1,0,0,0,0,4867
0,1,1,4327111,597,9360,0,11,0,0,12,0,1,0,0,1,0,4956
0,1,1,19722489,798,11248,0,13,0,1,12,0,1,0,0,0,1,3409
0,1,1,7341040,1352,42570,0,13,0,0,14,0,0,0,0,1,1,4927
0,1,1,10254894,165,21858,0,10,0,1,11,0,1,0,1,0,0,4988
0,1,1,6272404,2417,1660,0,11,0,0,13,0,1,0,0,0,1,4196
0,1,1,4432838,237,10545,0,11,0,0,12,0,1,0,0,0,1,4720
0,1,1,4234374,417,14486,0,10,0,1,11,0,1,1,0,0,1,4945
0,1,1,4348404,45,939,0,13,0,0,14,0,1,0,0,0,0,4204
0,1,1,6056977,114,21106,0,15,0,0,14,0,1,0,0,0,0,4726
0,1,1,12896726,87,2229,0,12,0,0,13,0,1,0,0,0,0,3470
0,1,1,4897365,178,2592,0,8,0,1,9,0,1,3,0,0,1,4795
0,1,1,4987604,279,3094,0,12,0,1,16,0,1,0,0,1,1,4078
0,1,1,5299776,2564,27974,0,11,0,0,12,0,1,0,0,0,1,4759
0,1,1,6113352,1301,10821,0,13,0,0,14,0,1,0,0,0,1,5078
0,1,1,5062692,625,4548,0,10,0,0,11,0,1,0,0,0,1,4968
0,1,1,6777319,214,8676,0,11,0,0,19,0,1,0,1,0,1,4824
0,0,1,170,2,0,0,13,1,0,13,0,0,0,0,0,0,66
0,0,1,1445,2,67,0,12,0,1,25,0,1,3,1,0,1,714
0,1,1,7172283,633,24791,0,13,0,0,14,0,1,1,0,0,1,4838
0,1,1,4632490,1167,157263,0,8,0,1,7,0,1,4,0,1,0,4807
0,1,1,6208349,655,43530,0,11,0,0,11,0,1,0,0,0,1,4840
0,1,1,3767892,3791,34279,0,6,0,0,11,0,1,0,0,0,1,4986
0,1,1,15336042,55,447,0,14,1,1,14,0,0,3,0,0,1,3504
0,1,1,3647006,6486,32673,0,12,0,0,21,0,1,0,0,0,0,5111
0,1,1,5012712,679,100818,0,11,1,1,11,0,1,1,1,1,0,4785
0,1,1,4746914,744,32924,0,6,0,0,6,0,1,0,0,1,0,4895
0,1,1,5420970,2,5806,0,8,0,0,8,0,0,0,0,1,1,4881
0,1,1,3839802,41,305,0,12,0,0,13,0,1,0,2,1,1,4698
0,1,1,3908141,179,22489,0,8,0,1,13,0,1,0,0,0,1,4919
0,1,1,4391498,1,1071,0,9,0,0,11,0,1,0,0,0,1,4618
0,1,1,6899585,850,5512,0,15,0,1,6,0,1,0,0,0,1,4869
0,1,1,4352237,655,26258,0,11,0,0,19,0,1,0,0,0,0,4821
0,1,1,4896717,112,8076,0,9,0,0,18,0,1,0,0,0,1,4872
0,1,1,3091457,703,13459,0,14,0,0,15,0,1,2,0,0,1,5108
0,1,1,4209982,1984,2132,0,10,0,0,11,0,1,1,0,0,1,4228
0,1,1,4798411,207,82279,0,12,0,1,13,0,1,0,0,0,1,4796
0,1,1,5924315,1148,7625,0,10,0,0,14,0,0,0,0,0,1,4915
0,1,1,4073657,349,2201,0,12,0,0,11,0,1,0,0,0,1,4943
0,1,1,3990764,323,52378,0,12,0,1,20,0,1,0,0,0,1,4953
0,1,1,7836680,115,7636,0,11,0,1,12,0,1,0,0,1,1,4631
0,1,1,10557259,36,9496,0,12,0,1,18,0,1,0,1,0,1,4333
0,1,1,4028258,713,17272,0,7,0,1,15,0,1,1,0,0,0,4918
0,1,1,8835246,2115,5228,0,6,0,0,10,0,1,1,0,0,1,5141
0,1,1,3912123,865,21181,0,4,0,1,13,0,1,0,0,0,0,4902
0,1,1,6752512,1844,9136,0,10,0,0,7,0,1,0,0,0,1,4893
0,1,1,6414274,177,84721,0,10,0,1,11,0,1,0,0,0,1,5171
0,1,1,5600790,292,5029,0,12,0,1,15,0,1,0,0,0,1,4019
0,1,1,5085780,0,30686,0,8,0,1,6,0,1,0,0,0,1,4802
0,1,1,4292186,1182,54117,0,11,0,0,12,0,1,0,0,0,1,4715
0,0,1,488,0,0,0,13,0,1,6,0,1,0,0,0,1,886
0,1,1,6126395,171,5131,0,9,0,1,17,0,1,0,0,0,1,4602
0,1,1,3373544,659,19965,0,12,0,0,9,0,1,0,2,0,1,4975
0,1,1,8286620,8646,49496,0,11,0,0,33,0,0,0,0,1,1,4125
0,1,1,3266317,2413,8305,0,10,0,0,11,0,1,0,0,0,1,5280
0,1,1,4159674,489,14911,0,10,0,0,11,0,1,2,0,1,1,4636
0,1,1,6027230,15,745,0,11,0,0,12,0,1,0,0,0,1,4092
0,1,1,4724558,109,16081,0,11,0,0,12,0,1,1,0,0,1,4898
0,1,1,3909217,194,1924,0,8,0,0,4,0,1,3,0,0,1,4253
0,1,1,3380327,13286,1463,0,14,0,1,6,0,1,0,0,0,1,4420
0,1,1,5689846,15490,47928,0,7,0,0,11,0,0,0,0,0,1,4810
0,1,1,3301110,183,1216,0,11,0,0,13,0,1,4,0,0,1,4753
0,1,1,4822507,202,934,0,9,1,1,15,0,1,1,0,0,1,3993
0,1,1,4467439,11640,36355,0,6,0,1,17,0,1,1,0,0,0,5016
0,1,1,5044053,410,19017,0,8,0,0,10,0,0,0,0,0,1,4333
0,1,1,3088204,376,9316,0,11,0,1,12,0,1,0,0,0,1,4979
0,1,1,5475132,107,1605,0,13,0,0,11,0,1,0,0,0,1,4426
0,1,1,4874555,582,5596,0,11,0,0,9,0,1,0,0,0,1,4737
0,1,1,3526570,64,1218,0,12,0,1,15,0,1,0,0,0,0,3432
0,1,1,5525846,44,2872,0,11,0,1,12,0,1,0,0,0,0,5259
0,1,1,3502336,251,14247,0,11,0,1,12,0,1,3,1,0,1,4995
0,1,1,4295701,130,8123,0,11,0,1,12,0,1,0,0,0,0,4889
0,0,1,30,39,15,0,11,0,1,14,0,1,0,0,0,1,1185
0,1,1,7257240,94,23634,0,10,0,1,11,0,1,0,1,0,1,4984
0,1,1,4419844,32,7783,0,11,0,1,12,0,1,0,0,0,0,4781
0,1,1,3032494,173,9845,0,9,0,0,10,0,1,1,0,0,1,5272
0,1,1,3072070,358,29545,0,9,0,1,5,0,1,0,0,0,1,4694
0,1,1,14749496,9,3530,0,14,0,0,15,0,1,0,0,1,1,4500
0,1,1,4517741,372,4787,0,15,0,1,17,0,1,0,0,0,0,4576
0,0,1,3656533,177,3293,0,15,0,1,8,0,1,0,0,0,1,4492
0,1,1,3707626,12698,15542,0,11,0,0,12,0,1,0,0,0,1,4938
0,1,1,4459402,228,9857,0,10,0,0,3,0,1,1,0,0,1,4925
0,1,1,5842818,1297,30754,0,14,0,0,15,0,1,0,0,0,1,4890
0,1,1,5175299,449,7756,0,14,0,1,6,0,1,0,0,0,0,5386
0,1,1,10885950,296,19990,0,13,0,1,16,0,1,0,0,0,0,4828
0,1,1,3146841,9874,12469,0,15,0,1,11,0,1,2,0,0,1,4626
0,1,1,4874323,640,22155,0,13,0,0,13,0,1,1,0,0,0,4519
0,1,1,3158421,1376,8355,0,9,0,1,5,0,0,0,0,0,1,4947
0,1,1,4370418,990,68206,0,9,0,1,15,0,1,0,0,0,1,4952
0,1,1,2819305,3491,3541,0,11,0,1,14,0,1,0,0,0,1,4997
0,1,1,2983633,20,174,0,14,0,0,6,0,1,0,0,1,1,4634
0,0,1,2756255,1016,1723,0,14,0,1,14,0,1,0,0,0,1,3920
0,1,1,3271607,7152,184568,0,9,0,0,12,0,1,0,0,0,1,4893
0,1,1,5560360,277,2617,0,9,0,0,10,0,1,0,0,1,1,4285
0,1,1,3892298,151,1583,0,14,0,0,15,0,1,0,0,0,1,4200
0,1,1,2866945,668,24732,0,12,0,1,15,0,1,0,0,0,0,4960
0,1,1,7028720,1306,73898,0,13,0,0,14,0,0,0,0,0,1,4643
0,1,1,3718961,0,752,0,8,0,1,9,0,1,0,0,0,1,4684
0,1,1,5483373,447,6366,0,8,0,0,17,0,1,0,0,0,0,5080
0,0,1,552,0,0,0,13,0,1,12,0,1,0,0,0,1,1648
0,0,1,2521305,54,12,0,11,0,0,12,0,0,0,0,0,1,4272
0,1,1,4429689,833,38692,0,10,0,1,12,0,1,0,0,0,1,4853
0,1,1,5117816,250,31576,0,13,0,0,14,0,1,0,0,0,1,4597
0,1,1,4839431,418,13721,0,13,0,1,15,0,1,0,0,0,1,4909
0,1,1,3218522,69125,105705,0,8,0,1,9,0,1,0,14,0,1,5617
0,1,1,4623477,91,4736,0,14,0,0,15,0,1,0,0,1,1,4838
0,1,1,3752861,615,4543,0,6,0,1,6,0,1,0,0,0,1,4267
0,1,1,4119351,991,19015,0,7,0,1,7,0,1,0,1,1,1,4870
0,1,1,893348,2056,74535,0,13,0,0,14,0,1,0,0,0,1,4449
0,0,1,4175970,379,12835,0,10,0,0,8,0,1,2,0,0,1,4913
0,1,1,5811019,1153,40811,0,12,0,0,10,0,0,0,0,0,0,4255
0,1,1,2964158,4039,93,0,12,0,1,13,0,1,0,0,0,1,4853
0,1,1,4147052,992,44683,0,15,1,0,11,0,0,0,0,0,1,4568
0,1,1,3803247,455,13065,0,8,0,0,16,0,1,0,0,1,1,4900
0,1,1,10544806,4656,19978,0,6,0,0,19,0,1,0,0,0,1,5147
0,1,1,3417550,9966,83141,0,9,0,0,8,0,1,0,0,0,1,5245
0,1,1,4336679,844,21631,0,8,0,1,16,0,1,0,1,0,0,4812
0,1,1,4850171,35,4729,0,15,0,1,12,0,1,0,0,0,1,4205
0,1,1,5976296,397,10245,0,11,0,1,12,0,1,0,0,0,1,4824
0,1,1,2838210,410,5253,0,11,0,1,12,0,1,1,1,0,0,4898
0,1,1,2853183,86,7193,0,12,0,1,13,0,1,3,0,0,1,4918
0,1,1,4088436,351,1045,0,5,0,1,11,0,1,0,0,0,1,3841
0,0,1,3564240,233,3432,0,10,0,1,11,0,1,0,0,0,1,4868
0,1,1,5109148,755,31506,0,15,0,0,12,0,1,0,0,0,0,4813
0,1,1,3947078,137,860,0,9,0,1,11,0,1,0,0,1,0,3735
0,1,1,4185106,894,28288,0,11,1,1,10,0,1,1,0,0,1,4791
0,1,1,4165303,87,2653,0,9,0,1,10,0,0,0,0,1,1,4392
0,1,1,3422240,1886,89050,0,9,0,0,10,0,1,0,0,0,1,4585
0,1,1,2800661,265,27511,0,11,0,0,12,0,1,1,0,1,1,5032
0,1,1,3118019,6756,14608,0,12,0,1,11,0,1,1,0,0,1,4957
0,1,1,11063986,177,3275,0,9,0,1,10,0,1,5,0,0,0,4112
0,0,1,3929144,40,8468,0,13,0,0,16,0,1,0,0,0,1,4879
0,1,1,7442217,140,8525,0,11,0,1,11,0,0,2,0,0,1,4250
0,1,1,2940533,758,19222,0,14,0,1,15,0,1,1,0,0,1,4975
0,1,1,5090602,3,4232,0,9,0,0,6,0,1,0,0,1,1,4506
0,1,1,3374671,100412,29819,0,11,0,0,19,0,1,0,3,1,1,4918
0,1,1,3107331,220,24716,0,10,1,1,10,0,1,1,0,0,1,4258
0,1,1,4809064,137,7489,0,9,0,0,10,0,1,0,0,0,1,4233
0,1,1,4643910,992,29029,0,4,0,0,5,0,1,0,0,0,1,4953
0,1,1,3897927,872,10544,0,15,0,1,12,0,1,3,0,0,1,4625
0,1,1,4579431,111,158024,0,12,1,0,25,1,0,0,0,1,1,4078
0,1,1,3298555,737,7199,0,11,0,1,12,0,1,0,0,1,0,4940
0,1,1,3930820,972,31733,0,11,0,1,12,0,1,0,0,0,1,4957
0,1,1,2901957,1,1271,0,11,0,0,12,0,1,0,0,0,0,4940
0,1,1,3264369,602,12001,0,13,0,1,14,0,1,0,0,0,1,4924
0,1,1,3107753,562,6799,0,14,0,0,15,0,1,0,2,0,1,5001
0,1,1,2059724,4081373,183417,0,14,0,1,48,1,1,4,0,0,1,4918
0,1,1,7367709,2701,48217,0,14,0,0,12,1,0,0,0,0,0,4332
0,1,1,3397983,5,684,0,6,0,0,14,0,1,0,0,0,1,5530
0,1,1,4164142,328,21774,0,14,0,0,8,0,1,0,0,0,1,4979
0,1,1,6079868,1851,40076,0,9,0,0,9,0,0,1,1,0,1,4976
0,1,1,3267535,156,9302,0,15,0,1,14,0,1,0,1,1,1,4524
0,1,1,6849504,183,5698,0,11,0,1,20,0,0,0,0,0,0,4600
0,1,1,9415170,1826,11582,0,9,0,1,10,0,1,0,0,0,1,3944
0,1,1,3555105,160,3177,0,11,1,0,11,0,1,0,0,0,1,5324
0,1,1,3500905,541,11431,0,13,0,1,11,0,1,0,0,0,1,4867
0,0,1,4358454,0,17224,0,9,0,0,9,0,1,0,0,0,1,4859
0,0,1,804441,1472,5705,0,8,0,0,14,0,1,0,0,0,1,4759
0,0,1,843055,4452,27796,0,14,0,1,14,0,1,1,8,1,1,4916
0,1,1,3401565,430,11126,0,10,0,0,15,0,0,0,0,0,1,4331
0,1,1,3603916,804,14844,0,5,0,1,5,0,1,0,0,0,1,4966
0,1,1,3402316,650,44124,0,8,0,0,9,0,1,0,0,1,1,4969
0,1,1,3674723,713,1533,0,5,0,1,10,0,1,0,0,0,1,4806
0,0,1,952255,2081,1022,0,12,0,1,13,0,1,0,0,1,1,4932
0,1,1,4568996,393,24438,0,7,1,1,4,0,1,3,1,1,0,4656
0,1,1,3801981,1083,15094,0,14,0,0,12,0,1,0,0,0,1,4344
0,1,1,4410025,2669,3887,0,9,0,1,15,0,1,0,0,0,1,4865
0,0,1,3195684,7744,1982,0,11,0,1,5,0,1,0,0,0,1,4344
0,1,1,2808700,524,13762,0,13,0,1,14,0,1,0,0,0,1,5619
0,1,1,4146350,209,26039,0,8,0,1,18,0,1,0,0,0,1,4804
0,1,1,5563614,295,1026,0,12,1,0,12,0,1,0,0,0,0,4155
0,1,1,581894,27106,63781,0,15,0,1,19,0,1,0,0,1,1,4462
0,1,1,3975144,48,156,0,12,1,1,12,0,1,0,0,0,1,3494
0,1,1,6023418,711,12848,0,10,0,0,9,0,1,1,0,1,1,4838
0,1,1,4927718,905,10780,0,10,0,0,11,0,1,0,0,0,0,4876
0,1,1,3642214,646,30204,0,13,0,1,12,0,1,0,0,0,1,4531
0,1,1,4377211,13,3355,0,11,0,0,8,0,1,0,0,0,1,4549
0,1,1,4161642,93,2365,0,12,0,1,13,0,1,0,1,0,1,4846
0,1,1,7216350,404,15464,0,8,0,0,9,0,1,0,0,0,1,4477
0,1,1,10995218,36,5406,0,9,0,0,10,0,1,0,0,0,0,5000
0,1,1,10849351,543,31746,0,7,0,1,8,0,1,0,0,0,1,4874
0,1,1,4127533,152,3479,0,9,0,1,4,0,1,0,0,0,1,3876
0,1,1,2788042,1329,16483,0,15,0,1,16,0,1,0,2,0,1,4687
0,1,1,5664357,750,30681,0,12,0,1,11,0,1,0,0,0,1,4923
0,1,1,6487416,4579,28694,0,4,0,0,4,0,0,0,1,0,1,6045
0,1,1,4797121,113,6769,0,12,0,0,13,0,1,0,0,0,0,4956
0,0,1,4043883,627,19019,0,13,0,0,15,0,1,0,0,0,1,4971
0,1,1,3395380,643,11536,0,8,0,0,17,0,1,1,0,0,1,4828
0,1,1,2866140,2633,50024,0,6,0,1,18,1,0,0,2,0,1,4954
0,1,1,3986577,643,21902,0,6,0,1,32,0,1,3,0,0,0,4862
0,1,1,2740580,920,19633,0,8,0,1,9,0,1,0,0,0,1,4982
0,1,1,4301679,121,1689,0,13,0,1,14,0,1,0,0,0,1,4103
0,1,1,5284104,119,8690,0,8,0,0,16,0,1,0,0,0,1,4699
0,1,1,2635503,1286,17886,0,6,0,0,8,0,1,1,4,0,1,5280
0,1,1,5276940,1935,45063,0,9,1,0,18,0,1,0,0,0,1,4898
0,1,1,3369585,2659,6963,0,14,0,0,15,1,0,0,0,0,1,4916
0,1,1,2754310,789,3798,0,15,0,1,10,0,1,0,0,0,0,4638
0,1,1,8673299,9,870,0,13,1,1,18,0,1,1,0,0,1,3922
0,1,1,3477106,1808,65906,0,10,0,0,11,0,1,0,0,0,1,4495
0,1,1,2634301,7348,47195,0,5,0,0,5,0,1,0,0,0,1,5002
0,1,1,3424721,45,1431,0,14,1,1,14,0,1,0,0,0,1,2688
0,1,1,5379539,876,15252,0,6,0,0,6,0,1,0,0,1,1,5086
0,0,1,3722295,658,44441,0,11,0,0,13,0,1,3,0,0,1,4790
0,1,1,3750970,733,14343,0,15,0,1,10,0,1,0,0,0,1,4499
0,1,1,15869703,203,7795,0,15,1,1,20,0,1,0,0,0,1,4752
