protected,verified,location,followers_count,following_count,tweet_count,isFraud,un_no_of_char,un_special_char,un_uppercase,name_no_of_char,name_special_char,name_uppercase,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,account_age_in_days
0,1,1,18189875,93,3764,0,7,0,1,13,0,1,2,0,0,1,3279
0,1,1,3457834,4554,9802,0,13,0,1,14,0,1,0,0,0,1,4979
0,1,1,2909643,9199,14580,0,11,0,0,12,0,1,0,0,1,1,4788
0,1,1,4709061,261,42884,0,10,0,0,9,0,1,0,0,0,1,4974
0,1,1,4483964,163,1474,0,6,0,0,5,0,1,0,0,1,1,3077
0,1,1,4160930,125,794,0,10,1,1,14,0,1,0,0,0,1,4539
0,1,1,2537458,1534,10343,0,11,0,1,12,0,1,0,0,0,0,4987
0,1,1,5004197,2976,9293,0,10,1,1,10,0,1,2,0,1,1,4344
0,1,1,8206735,5648,47896,0,9,0,0,10,0,1,0,0,1,1,5093
0,1,1,3118535,148,2094,0,7,0,1,3,0,1,0,0,0,1,4460
0,1,1,2901890,36,5614,0,13,0,1,13,0,0,0,2,1,1,4576
0,1,1,2359919,1105,23413,0,14,0,1,15,0,1,0,0,1,1,4649
0,1,1,7733745,276,13418,0,9,0,1,12,0,1,0,0,0,1,4853
0,1,1,7955814,346,17037,0,12,0,0,13,0,0,0,0,0,1,4918
0,1,1,2879055,867,21682,0,11,0,1,11,0,1,0,0,0,1,4469
0,1,1,9149190,126,7942,0,10,0,1,11,0,1,1,0,0,1,4722
0,1,1,4749885,617,35679,0,14,0,1,12,0,1,1,0,1,1,4623
0,1,1,5900400,187,9727,0,8,0,0,12,0,1,0,0,0,0,3673
0,1,1,3082263,1591,37007,0,10,0,0,11,0,1,1,0,0,1,4492
0,1,1,5144041,889,35456,0,7,0,0,8,0,0,0,0,1,1,4478
0,1,1,5666426,16149,8721,0,14,0,1,15,0,1,4,0,0,1,4765
0,1,1,3518814,501,8748,0,10,0,1,11,0,1,1,0,0,1,4111
0,0,1,12393,0,0,0,7,0,0,7,0,1,0,0,0,1,2375
0,1,1,1091647,7836,90380,0,14,0,1,15,0,1,1,0,0,1,4955
0,1,1,2968704,629,23214,0,9,0,0,13,0,1,0,0,0,1,4980
0,1,1,4216262,338,18846,0,13,0,0,14,0,1,1,0,1,1,4433
0,1,1,8867099,3399,18340,0,10,0,0,2,0,0,0,0,1,1,4845
0,1,1,2653909,244,9217,0,10,0,1,11,0,1,0,0,0,1,4813
0,1,1,4099693,443,38717,0,8,1,0,11,0,0,0,0,0,1,4105
0,1,1,4045165,519,11416,0,11,0,0,16,0,1,0,0,0,1,4504
0,1,1,6157927,33,5197,0,9,0,1,9,0,1,0,0,1,0,4284
0,1,1,8987656,167,64971,0,12,0,0,13,0,1,0,0,1,1,4755
0,1,1,4398907,343,18373,0,9,0,0,13,0,1,0,0,0,1,4551
0,0,1,457,1,1,0,13,0,0,12,0,1,0,0,0,0,2347
0,1,1,5408348,1038,19605,0,5,0,1,12,0,1,0,0,0,1,4184
0,1,1,17130394,856,7954,0,14,0,1,13,0,1,1,1,0,0,4883
0,1,1,4526981,105,3822,0,8,0,1,9,0,1,1,0,0,1,4470
0,1,1,7884316,221,1410,0,13,0,1,14,0,1,0,0,0,0,4350
0,1,1,4239075,206,24650,0,13,1,0,18,0,1,0,0,0,1,4534
0,1,1,2250823,108,588,0,10,0,0,15,0,1,0,0,1,1,4875
0,1,1,3619517,213,1555,0,6,0,1,15,0,1,0,0,1,1,4006
0,1,1,7008163,503,24436,0,8,0,0,9,0,1,0,0,1,1,4306
0,1,1,5486591,210,9134,0,10,0,0,11,0,1,0,0,0,1,4622
0,1,1,5191261,769,14845,0,10,0,0,11,0,1,0,1,0,1,4925
0,1,1,3598218,335,52368,0,11,0,0,15,0,1,0,0,0,0,3681
0,1,1,2766513,1592,59146,0,12,0,1,13,0,1,0,0,0,1,4987
0,1,1,2002725,10183,74153,0,11,0,0,12,0,1,4,0,0,1,4865
0,1,1,7253689,30,13109,0,13,0,0,20,0,1,1,0,0,1,4136
0,1,1,4095037,6,606,0,6,0,1,10,0,1,1,0,0,1,633
0,1,1,3591026,268,1804,0,12,0,0,13,0,1,0,0,1,1,4715
0,1,1,16723906,0,4647,0,9,0,0,10,0,1,0,0,0,1,4247
0,1,1,3512467,926,9672,0,8,0,1,12,0,1,0,0,1,1,5225
0,1,1,2826325,0,1446,0,13,0,1,6,0,1,0,2,0,1,4525
0,1,1,4055095,56,25366,0,13,0,1,14,0,1,0,1,0,1,4541
0,0,1,2217234,1,173,0,13,0,0,6,0,1,0,0,0,1,4814
0,1,1,3709996,44220,23227,0,12,0,1,9,0,1,4,0,0,0,3757
0,1,1,5861046,981,75103,0,14,0,1,12,0,1,0,0,0,0,4681
0,1,1,9114917,145,5906,0,14,0,1,14,0,1,0,0,0,0,4541
0,1,1,2669199,568,23686,0,11,0,1,12,0,1,3,0,0,0,4597
0,1,1,3018401,76,15096,0,10,0,1,11,0,1,1,0,0,1,5482
0,1,1,8977977,656,75505,0,15,0,0,16,0,1,0,0,0,1,4835
0,1,1,2684771,6,442,0,4,0,0,11,0,1,0,1,0,1,5687
0,1,1,8371740,475,4158,0,15,0,0,11,0,1,0,0,0,1,4277
0,1,1,4484847,1001,29945,0,13,0,0,15,0,1,0,0,0,1,4244
0,1,1,3009034,153,5237,0,12,0,0,13,0,1,1,0,1,1,4923
0,0,1,1361,4,3,0,9,0,1,10,0,1,0,0,0,1,1594
0,1,1,3765029,131,19015,0,12,1,1,12,0,1,0,0,1,1,5259
0,1,1,4094983,251,33764,0,9,0,1,15,0,1,0,0,0,1,3762
0,1,1,16208415,730,2134,0,10,0,1,11,0,1,1,0,0,1,3799
0,0,1,448,0,0,0,9,0,1,10,0,1,0,0,0,1,2031
0,1,1,9269852,94,955,0,11,1,0,4,0,0,0,0,0,1,3444
0,1,1,2357081,161,7142,0,13,0,0,15,0,1,0,0,0,0,5240
0,1,1,2635553,595,16638,0,11,1,1,11,0,1,1,0,1,1,4869
0,1,1,4021233,188,36447,0,4,0,0,4,0,1,0,0,0,1,4588
0,1,1,3563767,6968,77002,0,13,1,1,13,0,1,5,0,0,1,4944
0,1,1,3751836,437,23688,0,12,0,1,13,0,1,0,0,0,1,4830
0,1,1,3761259,1309,17819,0,11,0,0,17,0,1,0,0,0,1,4661
0,1,1,3070910,69,39462,0,14,0,1,10,0,1,0,0,0,1,5267
0,1,1,4177873,488,1543,0,11,0,1,14,0,0,3,0,0,1,4092
0,1,1,7174542,3872,150055,0,5,0,1,11,0,0,2,0,0,1,4996
0,1,1,3880680,326482,6207,0,10,0,0,11,0,1,0,0,0,1,4940
0,1,1,6102939,519,121982,0,6,0,0,11,0,0,0,0,0,1,4684
0,0,1,241,2,2,0,13,0,1,14,0,1,1,0,0,1,144
0,1,1,3919312,440,9436,0,15,1,1,15,0,1,0,0,0,0,4768
0,1,1,3960167,1060,21969,0,11,0,1,4,0,1,1,1,0,1,4912
0,1,1,7427069,9,4345,0,15,0,1,27,0,0,0,0,1,0,3881
0,0,1,2662516,299,4337,0,10,0,1,18,0,1,0,0,0,0,4990
0,1,1,5327229,223,12731,0,12,0,1,20,0,1,0,0,0,1,4261
0,1,1,5041242,130,2009,0,15,0,1,22,0,1,5,0,0,0,3489
0,1,1,3932867,372,10203,0,4,0,1,16,0,1,4,0,0,1,4457
0,1,1,3634871,2827,14675,0,11,0,1,18,0,1,0,0,0,1,5595
0,1,1,2177011,158,1294,0,13,0,0,19,0,1,0,0,0,0,4944
0,1,1,3762997,2268,29872,0,12,0,0,13,0,1,0,0,0,1,4601
0,1,1,3282320,1391,56546,0,15,0,1,15,0,1,0,0,0,1,4648
0,1,1,3009420,11,167,0,5,0,0,7,0,1,0,0,0,1,4938
0,1,1,1958073,189,26313,0,9,0,1,10,0,1,2,0,0,1,5030
0,1,1,115169957,128,20147,0,8,0,0,9,0,1,0,0,0,1,4876
0,1,1,3154622,416,9788,0,8,0,0,20,0,1,1,0,0,1,4870
0,1,1,7044623,11686,96548,0,12,0,1,13,0,1,0,1,1,1,4525
0,1,1,2645797,380,5678,0,9,0,0,10,0,1,0,0,0,1,4876
0,0,1,4143844,678,23785,0,14,0,0,15,0,1,0,0,0,1,4636
0,0,1,3071572,646,27600,0,10,0,1,11,0,1,0,0,0,1,4757
0,1,1,3390215,331,8984,0,10,0,1,18,0,1,0,0,1,0,5002
0,1,1,21234271,42,2580,0,6,0,1,12,0,1,0,0,0,1,4597
0,1,1,2212962,1366,18747,0,10,0,0,10,0,1,0,0,0,1,5044
0,1,1,2967231,538,4511,0,11,0,0,12,0,1,1,0,0,1,4505
0,1,1,3333806,4026,36587,0,15,0,1,9,0,1,0,0,0,1,4900
0,1,1,4363011,47,586,0,6,0,0,6,0,1,0,0,1,1,4478
0,1,1,3843544,335,16576,0,6,0,0,14,0,1,0,0,0,1,4800
0,0,1,140,16,2,0,11,0,0,18,0,0,0,0,0,1,3157
0,1,1,2787596,239,11943,0,7,0,1,7,0,1,0,1,0,1,4936
0,1,1,4769368,37,1626,0,10,0,0,11,0,1,0,0,0,1,5001
0,1,1,2703466,15,3079,0,10,0,0,11,0,0,0,0,0,1,4972
0,1,1,5660719,495,13911,0,12,0,0,6,1,1,0,2,0,1,4882
0,1,1,3161442,403,29608,0,14,0,0,15,0,1,0,0,0,1,4608
0,1,1,3382206,477,14125,0,10,0,1,17,0,1,0,0,0,0,4909
0,1,1,3183408,2,909,0,13,0,1,10,0,1,0,0,0,1,4483
0,1,1,3656441,223,92352,0,5,0,0,5,0,0,1,0,0,1,4811
0,1,1,3225193,76,2098,0,11,0,1,5,0,1,0,0,1,0,4965
0,1,1,2674269,6655,19034,0,10,0,0,14,0,1,1,0,0,1,4443
0,1,1,6948979,691,5993,0,10,0,0,17,0,1,0,0,0,0,4911
0,1,1,3436515,101,2018,0,10,0,0,9,0,1,1,0,0,1,4565
0,1,1,11853033,463,11597,0,10,0,1,11,0,1,0,0,0,1,4867
0,1,1,3148827,28245,15358,0,11,0,1,11,0,1,0,0,0,1,4981
0,1,1,4467758,203,5902,0,11,0,0,12,0,0,0,0,0,1,4637
0,1,1,4468665,298,22507,0,13,0,1,5,0,1,0,0,0,1,4078
0,1,1,6882616,0,2777,0,12,0,1,12,0,1,0,0,0,1,4394
0,1,1,2739829,376,4830,0,12,0,1,13,0,1,9,0,0,0,4931
0,1,1,3291846,1358,22353,0,11,0,0,18,0,1,0,0,0,1,4572
0,1,1,2424729,776,40363,0,8,0,0,14,0,1,1,0,0,1,5183
0,1,1,4242910,877,2421,0,12,0,1,13,0,0,1,0,1,0,4455
0,1,1,5548403,890,34731,0,15,0,0,16,0,0,1,0,0,1,4371
0,1,1,3384370,526,10911,0,10,0,0,13,0,1,0,0,1,0,4863
0,1,1,2433560,577,59186,0,13,1,1,15,0,0,0,0,0,1,3896
0,1,1,4716151,33877,25565,0,11,0,1,12,0,1,0,0,0,1,4865
0,1,1,4477451,173,2515,0,7,0,1,16,0,1,3,0,0,1,4506
0,1,1,2551595,1706,8848,0,13,0,1,15,0,1,0,0,0,1,4599
0,1,1,2419078,965,41456,0,13,0,1,14,0,1,0,0,0,1,5000
0,1,1,2868423,12729,6177,0,12,0,0,1,0,1,0,0,0,1,4202
0,1,1,4908244,269,41859,0,13,1,1,13,0,1,0,1,0,1,4489
0,1,1,3187064,1088,11700,0,11,0,1,12,0,1,0,0,0,1,5081
0,1,1,4070274,361,29092,0,15,0,1,15,0,1,0,0,0,1,4552
0,1,1,2222093,1140,22632,0,15,0,1,16,0,1,0,0,0,1,4931
0,1,1,3312680,3900,20704,0,11,0,1,11,0,0,0,1,0,1,4941
0,1,1,7712398,33518,24688,0,12,0,1,13,0,1,0,0,0,1,4632
0,1,1,4945335,50,15140,0,10,0,0,11,0,1,1,0,1,0,4871
0,1,1,2244406,286,2452,0,11,0,1,16,0,1,0,0,0,1,4545
0,1,1,2614950,354,1966,0,11,0,0,12,0,1,0,0,0,1,4789
0,1,1,3233006,439,3633,0,11,0,1,12,0,1,0,0,0,1,4414
0,1,1,2790330,177,7434,0,9,0,1,14,0,0,0,0,0,1,4096
0,0,1,2524124,938,15077,0,8,1,0,17,0,1,0,0,0,1,4859
0,1,1,2295903,63,2396,0,14,0,1,11,0,1,0,0,1,1,4391
0,0,1,99,6,1,0,12,1,1,12,0,0,0,0,0,1,1059
0,0,1,688,0,0,0,9,0,1,15,0,1,0,0,0,1,2259
0,0,1,3454911,470,13670,0,11,0,0,13,0,1,0,0,1,0,4406
0,0,1,742768,161650,111228,0,15,0,0,18,0,1,0,0,0,1,4407
0,1,1,2864282,1039,30156,0,9,0,1,18,0,1,0,1,1,0,4647
0,1,1,4078812,843,2958,0,11,0,1,12,0,1,0,0,1,1,4650
0,1,1,3065403,426,22579,0,8,0,1,8,0,1,0,0,0,1,4229
0,1,1,2373388,99,632,0,10,0,1,20,0,1,0,0,0,1,4304
0,1,1,2498525,613,15524,0,7,0,0,5,0,1,0,1,0,1,4770
0,1,1,3183721,794,82775,0,12,0,1,13,0,1,2,5,0,1,5189
0,1,1,2342766,886,16507,0,11,0,0,10,0,1,2,2,0,1,4967
0,1,1,3867406,302,13995,0,12,1,1,15,0,1,0,1,0,1,4958
0,1,1,5692279,309,10075,0,7,0,0,8,0,1,0,0,1,1,5001
0,1,1,3282601,150,5149,0,9,0,1,19,0,1,1,0,1,1,4800
0,1,1,3257507,41,918,0,11,1,1,11,0,1,0,0,0,0,5159
0,0,1,4599462,296,7200,0,10,0,1,10,0,1,1,0,0,1,4443
0,1,1,2208793,513,5568,0,11,0,0,12,0,1,0,0,0,0,4992
0,1,1,4539933,21898,13333,0,12,0,1,13,0,1,4,1,0,1,3650
0,1,1,2608998,1062,40948,0,10,0,0,13,0,1,0,0,0,1,5548
0,1,1,14364151,273,5720,0,14,0,1,8,0,1,0,0,0,1,4134
0,1,1,3924074,3186,36190,0,13,0,1,12,1,0,0,0,0,1,4866
0,1,1,2631358,1622,10032,0,3,0,0,9,0,1,0,0,0,1,6045
0,1,1,2871639,2321,36354,0,10,0,1,13,0,1,0,0,0,1,4714
0,1,1,2284659,1671,8883,0,12,0,1,9,0,1,0,0,1,1,4844
0,1,1,2119483,837,4439,0,11,0,0,12,0,1,0,0,0,0,4921
0,1,1,2428562,422,1285,0,10,0,1,11,0,1,2,0,0,1,3730
0,1,1,3614170,2275,73606,0,10,0,1,13,0,1,2,1,1,1,4874
0,1,1,2400496,216,24583,0,7,0,1,11,0,1,0,0,0,1,4791
0,1,1,3729336,951,27985,0,12,0,1,13,0,1,0,0,0,0,5106
0,0,1,4779365,2432,22739,0,8,1,1,8,0,1,0,0,1,1,4904
0,1,1,3936814,502,13195,0,15,0,0,17,0,0,1,1,1,1,4921
0,1,1,3001700,75,6110,0,7,0,0,3,0,0,0,0,0,1,4671
0,1,1,2517694,525,29,0,11,1,0,10,0,1,0,0,0,0,4108
0,1,1,4270688,17,6081,0,13,0,1,14,0,1,0,0,0,1,4770
0,0,1,901,0,0,0,6,0,1,10,0,1,1,0,0,1,1773
0,1,1,2312050,788,6048,0,13,0,1,11,0,1,2,0,0,1,4974
0,1,1,2319563,1369,9545,0,11,0,0,12,0,1,1,0,1,1,4866
0,1,1,10001758,291,23893,0,13,0,0,14,0,0,0,0,0,0,4917
0,1,1,6035946,138,2580,0,7,0,1,8,0,1,2,0,0,1,4905
0,1,1,4878163,574,8131,0,10,0,1,11,0,0,0,0,0,1,4138
0,1,1,2751249,293,9250,0,8,0,0,16,0,1,0,0,0,1,4590
0,1,1,2463485,137718,10376,0,13,0,0,14,0,1,0,0,0,1,4528
0,1,1,3186142,2900,21062,0,11,0,1,12,0,1,1,0,0,1,5606
0,1,1,2130594,303,14539,0,15,1,1,15,0,1,0,0,0,1,4955
0,1,1,5800721,14,41158,0,13,0,0,15,0,1,1,0,0,1,5136
0,1,1,3080078,136,2849,0,14,0,1,15,0,1,0,0,0,1,4272
0,1,1,2736870,1932,33139,0,11,0,0,12,0,1,0,1,0,0,4769
0,1,1,2941081,269,5552,0,7,0,0,15,0,0,0,0,0,1,4537
0,1,1,2720424,1090,46197,0,12,0,1,13,0,1,0,0,1,1,4876
0,1,1,3308358,341,484,0,9,1,1,12,0,1,0,0,0,1,3417
0,1,1,3169261,720,6677,0,9,0,0,10,0,0,0,0,0,1,4790
0,1,1,7258370,141,1672,0,13,0,0,14,0,1,2,1,0,1,3833
0,1,1,3484469,1006,72938,0,12,0,1,9,0,1,0,0,1,1,4723
0,1,1,3324864,820,26745,0,13,0,0,18,0,1,0,0,0,1,4947
0,1,1,2545451,3577,18454,0,14,0,0,15,0,1,1,0,0,1,4058
0,1,1,4672392,497,3521,0,11,0,1,4,0,1,0,0,0,1,4134
0,1,1,3607717,434,4213,0,10,0,1,11,0,1,0,0,0,0,4410
0,1,1,3031444,148,50649,0,11,0,0,15,0,1,0,0,0,0,4837
0,1,1,6372886,24460,41933,0,8,0,0,15,0,0,0,0,1,1,4542
0,1,1,2867875,288,16313,0,12,0,0,5,0,1,0,0,0,0,4583
0,1,1,6569681,709,13348,0,8,0,1,16,0,1,0,0,0,1,5294
0,1,1,3507660,290,16555,0,9,0,1,10,0,1,1,0,1,1,4927
0,1,1,5632563,2031,97460,0,8,0,0,9,0,1,0,1,0,1,4940
0,1,1,2617941,1583,21935,0,12,0,0,13,0,1,0,0,0,1,4877
0,1,1,1981775,1238,331,0,10,0,0,11,0,1,0,0,0,0,3987
0,1,1,2679336,309,33876,0,14,0,0,15,0,0,0,0,0,0,4617
0,1,1,2457534,100,5629,0,14,0,0,15,0,1,0,0,0,0,4789
0,1,1,3228744,267,13187,0,10,0,1,9,0,1,0,0,0,1,4699
0,1,1,5977078,202,1232,0,8,0,1,11,0,0,0,0,0,1,4636
0,0,1,2376590,2058,5006,0,11,0,0,16,0,1,0,0,0,1,4214
0,1,1,1740871,891,8636,0,11,0,1,15,0,1,0,0,0,1,4136
0,1,1,2171620,5396,12686,0,12,0,1,15,0,1,0,0,0,0,4930
0,1,1,4300167,1818,33430,0,10,0,0,7,0,0,0,0,0,1,4758
0,1,1,1279620,761,44957,0,15,0,0,17,0,1,0,1,0,1,4425
0,1,1,2174219,161,6181,0,12,0,1,13,0,1,0,1,0,1,4720
0,1,1,2299773,90,7805,0,11,0,1,12,0,1,2,0,0,1,4967
0,1,1,7141577,1045,12375,0,8,0,1,8,0,1,0,0,1,0,4974
0,1,1,2814418,3651,36642,0,15,0,1,16,0,1,2,0,0,1,4203
0,0,1,2420889,125,22397,0,6,0,0,12,0,0,0,0,0,1,4819
0,1,1,3475238,1,6493,0,6,0,1,14,0,1,0,1,0,1,4867
0,1,1,6035857,6407,14627,0,12,0,1,13,0,1,0,0,1,1,4033
0,1,1,4260259,1269,1837,0,12,0,0,14,0,1,0,0,0,0,4012
0,1,1,2696882,83,6813,0,11,0,0,4,0,1,0,1,0,1,4686
0,1,1,2712988,351,21139,0,6,0,1,12,1,0,0,0,0,1,4441
0,1,1,2839909,751,12204,0,12,0,1,13,0,1,0,0,0,1,4744
0,1,1,3117628,232,13473,0,12,0,0,5,0,0,1,0,1,0,4554
0,1,1,3201616,52,18401,0,12,0,0,13,0,1,0,0,0,1,4522
0,1,1,4761040,4624,59609,0,12,0,0,13,0,1,2,0,0,0,4543
0,1,1,7731466,31,7712,0,7,0,1,8,0,1,1,0,0,1,4072
0,1,1,3287519,389,14686,0,12,0,1,14,0,1,0,0,0,1,4621
0,1,1,2942048,729,22366,0,14,0,0,15,0,1,0,0,0,1,4687
0,1,1,2515248,1320,9680,0,11,0,0,12,0,1,0,0,0,1,4830
0,1,1,1935322,805,6738,0,15,0,1,16,0,1,0,0,0,0,4860
0,1,1,6640449,1087,24671,0,10,0,0,11,0,1,0,1,0,1,4626
0,0,1,419006,95,85,0,14,0,0,15,0,1,0,0,0,1,3875
0,0,1,215,233,15,0,14,0,0,9,0,1,0,0,0,1,4028
0,1,1,4831378,1082,58766,0,11,1,0,11,0,0,0,1,0,1,4473
0,1,1,3548292,66,502,0,12,0,0,4,0,1,1,0,0,1,4107
0,1,1,5447044,1272,50518,0,12,0,1,13,0,1,0,0,0,1,4669
0,0,1,222,0,0,0,14,0,0,6,0,1,1,0,0,0,849
0,1,1,2248993,670,13264,0,13,0,0,7,0,1,0,1,0,1,4960
0,1,1,3683371,418,19373,0,10,0,1,11,0,1,0,0,0,1,4722
0,1,1,3226824,0,9100,0,12,0,1,13,0,0,0,0,0,0,4215
0,1,1,1971804,230,34878,0,14,0,1,6,0,1,0,0,0,1,4933
0,1,1,5831106,73,7167,0,5,0,0,5,0,1,0,0,0,1,4435
0,1,1,12426647,9,50960,0,12,0,1,13,0,1,0,0,0,1,4821
0,1,1,3067061,3451,32655,0,13,0,1,14,0,1,0,0,1,0,5023
0,1,1,4170946,5185,8611,0,10,0,1,11,0,1,0,0,0,1,5259
0,1,1,2713723,11,5588,0,12,0,0,13,0,1,0,0,1,0,5385
0,1,1,3174858,6803,101809,0,4,0,0,11,0,1,0,2,0,1,4938
0,1,1,2386033,42,19086,0,11,1,0,5,0,0,0,0,0,1,4479
0,1,1,2421612,662,890,0,15,0,0,13,0,1,0,0,0,0,4668
0,1,1,8796343,486,25843,0,11,0,1,12,0,1,1,0,1,1,5099
0,1,1,2692043,1677,37496,0,11,0,1,12,0,1,2,0,0,1,4684
0,0,1,3,0,0,0,11,0,1,4,0,1,0,0,0,1,579
0,1,1,3762725,1066,24310,0,9,0,0,10,0,1,0,0,0,1,4480
0,1,1,3379807,506,1680,0,10,0,1,18,0,1,0,0,0,1,3805
0,1,1,3062763,71,274,0,9,0,0,10,0,1,0,0,0,0,4063
0,0,1,2250669,837,3249,0,8,0,0,9,0,0,0,0,0,1,4902
0,1,1,3210383,787,10630,0,9,0,1,10,0,1,0,0,0,1,4968
0,1,1,2357439,171,5936,0,12,0,1,15,0,1,0,0,0,1,4880
0,1,1,8443962,1068,16996,0,12,0,1,13,0,1,0,0,0,1,4557
0,1,1,2555874,1181,4597,0,9,0,1,10,0,1,2,0,0,1,4989
0,1,1,2320063,135,15013,0,10,0,0,12,0,1,2,0,0,1,4826
0,1,1,3207192,648,30434,0,9,0,0,10,0,1,0,0,1,1,5230
0,1,1,2191723,193936,23695,0,12,0,0,13,0,1,0,0,0,1,5007
0,1,1,4688227,393,2720,0,11,1,0,13,0,1,0,3,1,1,3342
0,0,1,3,0,0,0,13,0,1,11,0,1,0,0,0,1,579
0,1,1,2940509,0,7934,0,12,1,1,12,0,1,0,0,0,0,4152
0,1,1,3006883,227,2441,0,14,0,1,15,0,1,5,0,0,1,3951
0,1,1,2045861,156,2285,0,13,0,0,16,0,1,0,0,0,1,4250
0,1,1,2275664,26,734,0,7,0,1,7,0,1,0,0,0,0,4848
0,1,1,3099569,990,187587,0,11,0,0,11,0,1,0,0,0,1,5034
0,1,1,3579000,1078,3427,0,10,0,1,11,0,1,0,0,0,1,4770
0,1,1,2815425,59,5417,0,10,0,1,11,0,1,0,0,0,1,4967
0,1,1,1987005,18140,26784,0,10,0,1,11,0,1,0,0,0,1,4940
0,0,1,455,0,2,0,14,0,1,15,0,1,0,0,0,0,4435
0,1,1,2522203,35,91,0,5,0,0,12,0,1,0,0,0,1,3763
0,1,1,2284471,5,132,0,14,1,1,14,0,1,0,0,0,1,4113
0,1,1,2118964,869,18958,0,14,0,0,15,0,0,0,0,0,1,4850
0,1,1,3278912,134,8939,0,11,1,0,15,0,1,0,0,0,1,3875
0,1,1,2641568,126,6410,0,11,0,1,12,0,1,0,0,0,1,4515
0,1,1,2133505,258,3726,0,12,0,1,13,0,1,0,0,0,1,4939
0,1,1,3234468,472,9568,0,12,0,0,12,0,1,0,0,0,1,4815
0,0,1,435604,44141,26576,0,15,0,0,20,0,0,0,0,0,1,3906
0,1,1,3245804,239,4664,0,9,0,0,14,0,0,0,0,0,1,4176
0,0,1,375,1,2,0,12,0,0,15,0,1,1,0,0,1,2318
0,1,1,1843118,19325,14389,0,11,1,0,11,0,1,1,0,0,1,4823
0,1,1,2206606,5626,1369,0,11,0,0,12,0,1,0,0,0,1,4946
0,1,1,4371663,1900,242,0,10,0,0,11,0,1,0,0,1,1,4839
0,1,1,2609367,230,3020,0,10,0,1,14,0,1,0,0,0,1,4625
0,1,1,2985881,4298,10487,0,7,0,1,19,0,1,0,0,0,1,3605
0,0,1,2408253,16,6906,0,10,0,0,17,0,0,0,0,0,0,4483
0,1,1,6002343,698,22406,0,10,0,0,18,0,1,0,0,1,0,4902
0,1,1,2431445,402,10556,0,12,0,1,7,0,1,0,0,0,1,4903
0,1,1,2317992,372,9406,0,10,0,0,11,0,1,0,0,1,1,4868
0,1,1,2204959,127,14313,0,12,0,0,13,0,1,0,0,0,1,4812
0,1,1,7668060,589,35788,0,4,0,1,4,0,1,0,0,0,1,4499
0,1,1,2291523,461,8336,0,15,0,1,6,0,1,0,0,0,1,4566
0,1,1,2890076,1659,47431,0,13,0,0,7,0,0,0,0,0,1,4957
0,1,1,6497618,680,43051,0,11,0,0,12,0,1,0,0,1,0,4924
0,0,1,56,0,1,0,8,0,0,8,0,0,0,0,0,1,857
